﻿﻿﻿﻿﻿﻿﻿﻿idx,card_name,company,card_type,brands,annual_fee,pre_month_money,pre_month_condition,top_benefit_summary,benefit_categories,only_online,release_dt,card_img,detail_url,detailed_benefits
2642,에너지플러스카드 Edition3,현대카드,신용,VISA,"국내전용 [30,000]원 / 해외겸용 [30,000]원",500000,"500,000원",주유: 300원 | 적립: 1%,주유,false,2023-11-02,https://d1c5n4ri2guedi.cloudfront.net/card/2642/card_img/32040/2642card.png,https://www.card-gorilla.com/card/detail/2642,적립: GS칼텍스 주유소 및 국내외 가맹점 이용 시 M포인트 적립 | 바우처: [우대 서비스] 2만원 바로할인 보너스 카드* 제공(6개월마다 1만원씩 총 2만원) | 멤버십포인트: [프로모션] | 프리미엄 서비스: VISA 플래티넘 서비스
2644,GOAT BC 바로카드,BC 바로카드,신용,"VISA, Mastercard","국내전용 [12,000]원 / 해외겸용 [12,000]원",0,없음,적립: 1.5% | 적립: 3% | 적립: 10%,"모든가맹점, 무실적, 해외",false,2023-12-25,https://d1c5n4ri2guedi.cloudfront.net/card/2644/card_img/32094/2644card.png,https://www.card-gorilla.com/card/detail/2644,"적립: [페이북 머니 매일 적립] 국내 가맹점 최대 1.5%, 국외 가맹점 최대 3% 적립 | 적립: [페이북 머니 연간 적립] 연간 국내・외 카드사용액 3천만원 이상 시, 적립된 페이북 머니의 10% 추가 적립 | 프리미엄 서비스: [국제 브랜드 서비스] Mastercard/VISA Platinum 기본 서비스 제공"
2656,춘식이 모바일 로카,롯데카드,신용,AMEX,"국내전용 [20,000]원 / 해외겸용 [20,000]원",0,없음,통신: 20000원,"통신, 무실적",false,2024-01-23,https://d1c5n4ri2guedi.cloudfront.net/card/2656/card_img/32226/2656card.png,https://www.card-gorilla.com/card/detail/2656,"통신: SKT, KT, LG U+ 월 최대 20,000원 결제일 할인 | 멤버십포인트: L.POINT"
2436,the Red Stripe,현대카드,신용,VISA,"국내전용 [500,000]원 / 해외겸용 [500,000]원",500000,"500,000원",바우처: 700000원 | 적립: 무제한 | 프리미엄 서비스: 100000원,"모든가맹점, 주유, 자동차/하이패스, 항공마일리지, 공항라운지/PP, 프리미엄",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2436/card_img/27667/2436card.png,https://www.card-gorilla.com/card/detail/2436,"바우처: 취향대로 선택하는 럭셔리 라이프 바우처 | 선택형: 항공 마일리지와 M포인트 중 선택 적립 | 선택형: 항공 마일리지와 M포인트 중 선택 적립 | 프리미엄 서비스: 메탈 플레이트 | 공항라운지: 전 세계 공항라운지 무료 이용 서비스 | 프리미엄 서비스: 무료 발레파킹 서비스 | 프리미엄 서비스: VISA Signature 서비스 | 프리미엄 서비스: MasterCard World 서비스 | 프리미엄 서비스: [로열티 보너스] 연간(카드 발급 확정일로부터 1년) 이용 금액 2,000만원 이상 시 로열티 보너스 제공(연 1회, 택1) | 선택형: the Red Stripe의 특별한 디자인을 소개합니다"
2403,NU I&U,우리카드,신용,"Mastercard, BC","국내전용 [12,000]원 / 해외겸용 [12,000]원",300000,"300,000원",할인: 1% | 주유: 100원 | 대중교통: 10%,"모든가맹점, 교통, 주유, 카페/디저트",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2403/card_img/26478/2403card.png,https://www.card-gorilla.com/card/detail/2403,할인: 국내가맹점 1.0%~0.7% 청구할인 | 주유: 주유 리터당 60~100원 청구할인 | 대중교통: 대중교통 10% 청구할인 | 카페: 커피 10% 청구할인
2405,#any 하나카드,하나카드,신용,"VISA, UnionPay","국내전용 [12,000]원 / 해외겸용 [12,000]원",500000,"500,000원",디지털구독: 50% | 간편결제: 1% | 할인: 0.5%,"모든가맹점, OTT/영화/문화, 간편결제",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2405/card_img/26454/2405card.png,https://www.card-gorilla.com/card/detail/2405,디지털구독: 디지털 구독 50% 청구할인 | 간편결제: 디지털 결제 1% 청구할인 | 할인: 국내외 전 가맹점 기본 0.5% 청구할인 | 선택형
2410,New 제주항공 하나카드,하나카드,신용,VISA,"국내전용 [17,000]원 / 해외겸용 [17,000]원",300000,"300,000원",여행/숙박: 1000원 | 적립: 1000원 | 적립: 1000원,"모든가맹점, 쇼핑, 레저/스포츠, OTT/영화/문화, 항공마일리지, 여행/숙박, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2410/card_img/26582/2410card.png,https://www.card-gorilla.com/card/detail/2410,제주항공: 여행특화 1천원당 제주항공 리프레시 포인트 30p 적립 | 제주항공: 쇼핑/구독/레저 1천원당 제주항공 리프레시 포인트 20p 적립 | 적립: 국내 전가맹점 1천원당 제주항공 리프레시 포인트 5p 적립
2377,톡톡 my point카드,KB국민카드,신용,Mastercard,"국내전용 [12,000]원 / 해외겸용 [12,000]원",0,없음,모든가맹점: 0.5% | 간편결제: 5% | 적립: 12000원,"모든가맹점, 무실적",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2377/card_img/25371/2377card.png,https://www.card-gorilla.com/card/detail/2377,적립: 국내가맹점 0.5% 적립 | 간편결제: KB Pay 5% 적립 | 적립: 연간 리워드 적립 | 선택형: 원하는 플레이트 디자인을 선택하세요!
2378,톡톡 my living카드,KB국민카드,신용,Mastercard,"국내전용 [12,000]원 / 해외겸용 [12,000]원",300000,"300,000원",쇼핑: 10% | 통신: 10% | 푸드: 10%,"통신, 마트/편의점, 쇼핑, 푸드, 카페/디저트, 공과금/렌탈, 교육/육아",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2378/card_img/25374/2378card.png,https://www.card-gorilla.com/card/detail/2378,선택형: my living 선택 서비스 10% 적립(택 1) | 간편결제: KB Pay 5% 적립 | 선택형: 원하는 플레이트 디자인을 선택하세요!
2397,Diners Club MILEAGE,우리카드,신용,Diners Club,"해외겸용 [330,000]원",0,없음,모든가맹점: 무제한 | 해외: 무제한 | 공항라운지: 무제한,"모든가맹점, 무실적, 레저/스포츠, 항공마일리지, 공항라운지/PP, 프리미엄, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2397/card_img/26138/2397card.png,https://www.card-gorilla.com/card/detail/2397,"적립: 국내 가맹점 1마일 적립 | 해외: 해외, 면세점 2마일 적립 | 공항라운지: 국내 공항 라운지 무료 이용 | 교통: K리무진 버스 무료 이용 | 골프: 통합 월 1회, 연 4회 제공 | 바우처: 프리미엄 기프트(연 1회, 택 1) | 바우처: 프리미엄 기프트(연 1회, 택 1) | 바우처: 프리미엄 기프트(연 1회, 택 1) | 바우처: 프리미엄 기프트(연 1회, 택 1) | 바우처: 프리미엄 기프트(연 1회, 택 1) | 적립: 보너스 마일리지 5,000마일 적립"
2401,NU Nature,우리카드,신용,"Mastercard, BC","국내전용 [12,000]원 / 해외겸용 [12,000]원",300000,"300,000원",충전소: 60% | 디지털구독: 10% | 간편결제: 1.6%,"교통, 주유, 카페/디저트, OTT/영화/문화, 간편결제",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2401/card_img/26210/2401card.png,https://www.card-gorilla.com/card/detail/2401,충전소: 전기차 충전 60% 적립 | 대중교통: 대중교통 (버스/지하철) 10% 적립 | 기타: 공유 모빌리티 10% 적립 | 디지털구독: 스트리밍 10% 적립 | 디지털구독: 전자책 10% 적립 | 카페: 커피 10% 적립 | 간편결제: 주요 간편결제 1.6% 적립
2411,슈퍼쇼퍼카드,하나카드,신용,Mastercard,"국내전용 [15,000]원 / 해외겸용 [15,000]원",0,없음,할인: 0.7% | 온라인쇼핑: 1.7% | 해외이용: 1.7%,"모든가맹점, 쇼핑, 무실적, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2411/card_img/26602/2411card.png,https://www.card-gorilla.com/card/detail/2411,할인: [국내 가맹점] | 온라인쇼핑: [국내 온라인] | 해외이용: [해외 가맹점]
2412,아멕스 플래티넘 아시아나클럽 롯데카드,롯데카드,신용,AMEX,"국내전용 [55,000]원 / 해외겸용 [55,000]원",500000,"500,000원",아시아나항공: 무제한 | 공항라운지: 무제한,"항공마일리지, 공항라운지/PP",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2412/card_img/26720/2412card.png,https://www.card-gorilla.com/card/detail/2412,아시아나항공: 아시아나마일리지 1천원당 1마일리지 적립 | 공항라운지: 공항라운지 무료 이용 서비스(AMEX 브랜드 카드 발급 시 제공) | 멤버십포인트: L.POINT
2414,인플카 현대카드,현대카드,신용,VISA,"국내전용 [10,000]원 / 해외겸용 [10,000]원",400000,"400,000원",프리미엄 서비스: 무제한 | 배달앱: 10% | 편의점: 10%,"교통, 통신, 마트/편의점, 푸드",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2414/card_img/26903/2414card.png,https://www.card-gorilla.com/card/detail/2414,프리미엄 서비스: 인플카 현대카드 보유 시 인플카 앱 서비스 이용 가능 | 생활: 생활 필수 영역 이용 금액의 10% M포인트 적립 | 선택형
2418,始發(시발)카드,BC 바로카드,신용,"VISA, BC","국내전용 [5,000]원 / 해외겸용 [8,000]원",0,없음,배달앱: 1800원 | 편의점: 1800원 | 모든가맹점: 0.7%,"모든가맹점, 마트/편의점, 쇼핑, 푸드, 카페/디저트, 무실적",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2418/card_img/28128/2418card.png,https://www.card-gorilla.com/card/detail/2418,
2424,LOCA X 구독,롯데카드,신용,"Mastercard, AMEX","국내전용 [20,000]원 / 해외겸용 [20,000]원",300000,"300,000원",렌탈: 25000원 | 캐시백: 25000원,"공과금/렌탈, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2424/card_img/27180/2424card.png,https://www.card-gorilla.com/card/detail/2424,"렌탈: 렌탈료 결제일 최대 25,000원 할인 | 캐시백: 장기할부 최대 25,000원 캐시백"
2381,신세계 BC 바로 아시아나 플러스,BC 바로카드,신용,"VISA, BC","국내전용 [10,000]원 / 해외겸용 [10,000]원",500000,"500,000원",항공마일리지: 무제한 | 제휴/PLCC: 무제한 | 프리미엄 서비스: 무제한,"마트/편의점, 쇼핑, 항공마일리지, 프리미엄, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2381/card_img/25483/2381card.png,https://www.card-gorilla.com/card/detail/2381,아시아나항공: Asiana Club 마일리지 적립 서비스 | 제휴/PLCC: 신세계백화점 제휴 서비스 제공 | 프리미엄 서비스: VISA Platinum 서비스 제공
2388,넥슨 현대카드 UNLIMITED,현대카드,신용,Mastercard,"국내전용 [150,000]원 / 해외겸용 [150,000]원",0,없음,모든가맹점: 3% | 바우처: 60000원 | 게임: 3000원,"모든가맹점, 교통, 마트/편의점, 쇼핑, 푸드, 무실적, 레저/스포츠, OTT/영화/문화, 간편결제, 프리미엄",false,,https://d1c5n4ri2guedi.cloudfront.net/card/2388/card_img/25777/2388card.png,https://www.card-gorilla.com/card/detail/2388,"모든가맹점: 전월 이용금액에 따라 국내외 가맹점 이용금액 최대 3% 넥슨 현대카드 포인트 적립 | 바우처: 연간 6만 넥슨 현대카드 포인트 바우처(연간 1회 제공) | 생활: 생활 편의 영역 6대 업종 결제 시 연간 통합 6만원 청구 할인(결제 건당 3만원 한도) | 게임: PC방 이용 시 최대 3천원 청구 할인(월 1회) | 공연/전시: 넥슨컴퓨터박물관 메가티켓 2장 결제금액 청구 할인(연 1회) | 프리미엄 서비스: 본인 회원 신청 시 제공되며, 발급 수수료 10만원 별도 부과 (재발급 신청 시 동일 적용) | 프리미엄 서비스: MasterCard World서비스"
2611,신한카드 Applus,신한카드,신용,VISA,"국내전용 [15,000원] / 해외겸용 [15,000원]",300000,"300,000원",적립: 무제한 | 적립: 0.2% | 적립: 5%,"통신, 마트/편의점, 쇼핑, 푸드, 카페/디저트, 해외",false,2023-10-06,https://d1c5n4ri2guedi.cloudfront.net/card/2611/card_img/31283/2611card.png,https://www.card-gorilla.com/card/detail/2611,적립: Applus포인트 기본 적립 | 기타: iPhone for Life 프로그램 이용 시 | 적립: iPhone for Life 프로그램 미 이용 시 Applus포인트 특별 적립
2602,SPOTV NOW 신한카드 구독 좋아요,신한카드,신용,VISA,"국내전용 [15,000원] / 해외겸용 [18,000원]",400000,"400,000원",디지털구독: 100% | 할인: 1000원 | 할인: 10%,"통신, 마트/편의점, 푸드, 카페/디저트, 뷰티/피트니스, 공과금/렌탈, OTT/영화/문화",false,2023-07-24,https://d1c5n4ri2guedi.cloudfront.net/card/2602/card_img/31171/2602card.png,https://www.card-gorilla.com/card/detail/2602,디지털구독: 5개 영역 디지털 구독 가맹점 정기결제 이용 시 결제일 할인 | 할인: 서비스 대상 정기결제 자동이체 시 결제일 할인 | 할인: 서비스 대상 배달앱/생활편의 가맹점 이용 시 결제일 할인
2587,카드의정석 EVERY 1 (망그러진곰 Edition),우리카드,신용,Mastercard,"국내전용 [12,000]원 / 해외겸용 [12,000]원",0,없음,무실적: 1% | 할인: 20000원,"모든가맹점, 무실적",false,2023-07-13,https://d1c5n4ri2guedi.cloudfront.net/card/2587/card_img/31044/2587card_2.png,https://www.card-gorilla.com/card/detail/2587,무실적: 국내외 가맹점 1% 청구할인 | 할인: 전월실적에 따라 매월 최대 2만원 청구할인 | 선택형: 플레이트 2종 선택
2590,BC 바로 에어 플러스 아시아나,BC 바로카드,신용,"Mastercard, BC","국내전용 [19,000]원 / 해외겸용 [19,000]원",0,없음,아시아나항공: 1000원 | 아시아나항공: 300원,"무실적, 항공마일리지",false,2023-08-01,https://d1c5n4ri2guedi.cloudfront.net/card/2590/card_img/30911/2590card.png,https://www.card-gorilla.com/card/detail/2590,
583,우리 K-패스(신용),우리카드,신용,"Mastercard, BC","국내전용 [13,000]원 / 해외겸용 [15,000]원",300000,"300,000원",대중교통: 10% | 공과금/렌탈: 10% | PAYCO: 1%,"교통, 통신, 카페/디저트, 공과금/렌탈, 교육/육아, 레저/스포츠, 간편결제",false,,https://d1c5n4ri2guedi.cloudfront.net/card/583/card_img/33530/583card.png,https://www.card-gorilla.com/card/detail/583,대중교통: K-패스 사업 지역 안내 | 할인: 대중교통 및 주요 자동납부 업종 10% 청구할인 | 할인: 대형할인점 업종 2천원 청구할인
587,모두의 쇼핑,하나카드,신용,Mastercard,"국내전용 [15,000]원 / 해외겸용 [15,000]원",300000,"300,000원",온라인쇼핑: 10% | 쇼핑: 5% | 아울렛: 5%,"마트/편의점, 쇼핑",false,,https://d1c5n4ri2guedi.cloudfront.net/card/587/card_img/21344/587card.png,https://www.card-gorilla.com/card/detail/587,온라인쇼핑: 온라인 쇼핑 10% 적립 | 쇼핑: 생활 쇼핑 5% 적립 | 아울렛: 아울렛 쇼핑 5% 적립
593,카카오뱅크 씨티카드,씨티카드,신용,VISA,"국내전용 [6,000]원 / 해외겸용 [7,000]원",300000,"300,000원",카페: 50% | 기타: 50% | OTT/영화/문화: 25%,"교통, 통신, 마트/편의점, 푸드, 카페/디저트, OTT/영화/문화",false,,https://d1c5n4ri2guedi.cloudfront.net/card/593/card_img/21360/593card.png,https://www.card-gorilla.com/card/detail/593,카페: 스타벅스 | OTT/영화/문화: 스트리밍 | 교통: 교통 | 통신: 통신 | 생활: 공유자전거 | 기타: 전월실적 없어도 최대 5천원 보너스할인 | 수수료우대: 해외 서비스 수수료 전액 면제
558,카드의정석 MILEAGE Asiana Club,우리카드,신용,"VISA, Mastercard, BC","국내전용 [39,000]원 / 해외겸용 [39,000]원",500000,"500,000원",아시아나항공: 무제한 | 항공마일리지: 무제한 | 공항라운지: 무제한,"모든가맹점, 항공마일리지, 공항라운지/PP, 여행/숙박",false,,https://d1c5n4ri2guedi.cloudfront.net/card/558/card_img/23979/0588card.png,https://www.card-gorilla.com/card/detail/558,"아시아나항공: 이용금액 1,000원당 아시아나항공 마일리지 적립 | 공항라운지: 전 세계 공항라운지 무료 이용 서비스 | 기타: 국내 카라반/글램핑 2박 연박 시 1박 무료"
560,위 레아카드(아시아나클럽),NH농협카드,신용,Mastercard,"해외겸용 [330,000]원",500000,"500,000원",아시아나항공: 무제한 | 항공마일리지: 무제한 | 바우처: 200000원,"항공마일리지, 공항라운지/PP, 프리미엄",false,,https://d1c5n4ri2guedi.cloudfront.net/card/560/card_img/21265/560card.png,https://www.card-gorilla.com/card/detail/560,"아시아나항공: 기본 적립 : 국내 1마일리지, 해외 2마일리지 적립 | 바우처: 프리미엄 바우처 서비스(매년 1회, 택 1) | 적립: 보너스 포인트 적립 (매년 1회) | 공항라운지: 전세계 공항 라운지 무료 이용 | 프리미엄: MASTERCARD WORLD PREMIUM SERVICES"
521,카드의정석 베트남여행,우리카드,신용,"VISA, Mastercard, UnionPay","국내전용 [10,000]원 / 해외겸용 [12,000]원",300000,"300,000원",온라인쇼핑: 10% | 해외: 5% | 공항라운지/PP: 무제한,"주유, 마트/편의점, 쇼핑, 카페/디저트, 뷰티/피트니스, 간편결제, 공항라운지/PP, 해외",false,,https://d1c5n4ri2guedi.cloudfront.net/card/521/card_img/21206/521card.png,https://www.card-gorilla.com/card/detail/521,온라인쇼핑: [온라인 쇼핑 할인의 정석] | 쇼핑: [오프라인 쇼핑 할인의 정석] | 해외이용: 베트남 현지 오프라인 가맹점 5% 청구할인 | 공항라운지/PP: [해외 서비스의 정석] | 주유: [생활밀착 할인의 정석] | 카페/디저트: [생활밀착 할인의 정석]
